"","LUAD16T","LUAD18T","LUAD1T","LUAD23T","PDO1","PDO2","PDO4","PDO5","PDO6","PDO23_MDO1_DIAPH","PDO23_MDO1_Liver","PDO23_MDO2_Brain","PDO6_MDO_Brain","PDO23_MDO3_GB"
"RHOJ",3.51214497148708,4.82520467750877,3.26016478417971,3.9200542956054,0,0.163737218990037,0,0.11435274365209,0,0,0,0,0,0
"DLGAP5",2.49676208244058,2.2874415091425,4.0569029276402,5.84016516515233,1.38440957373311,3.39981641499005,3.3038523676617,4.2213131019727,5.45006859427924,5.84130205816094,5.14328998067045,5.03813431809149,4.32076137755113,6.17912291725894
"L3HYPDH",3.69273059452473,2.97493123531442,2.95097689035701,4.6701664789892,3.00837893471958,3.0894256759107,2.64890433606617,2.92583667852901,4.042422421566,4.37146455382317,4.57549254343044,3.56953237205459,4.24513024619556,4.12697994662908
"HSPA2",3.19650284384502,2.71366867569315,4.16171191928762,2.78854416237308,2.47599562060363,3.23464863165904,1.79457030439131,2.26138250025621,4.09481153469755,2.1053853409058,1.72681556132449,1.15543982576052,5.43022678161193,2.16039750657921
"ZBTB1",5.83213774084606,4.50389108342218,5.17455745981677,5.70084621773682,4.8404384492075,5.10229621440217,5.4231858414852,4.99699794978378,5.4680547786377,5.86230561311923,5.49816509326203,4.9832035048346,5.70697071903684,5.76228679175779
"TRMT5",3.68376910184391,4.38959832751542,3.90626593456313,5.2658709491045,3.55307450892282,3.91280921734793,4.06024259984556,4.18905442274074,4.15526618333214,4.87217750293205,4.97689175745012,4.40370650089597,4.30097757378442,5.03435155617991
"SGPP1",5.45412612752846,4.04680388018829,5.19289760949432,6.28624523716644,4.41511423905118,4.36808897782893,3.00125567562564,4.27762108339485,5.10911798806573,4.83015290847934,6.577477126269,3.91526071982663,5.20391958725256,5.0082960510814
"PLEKHG3",4.25521808713001,5.15325569260345,5.3760251217666,5.51393041094222,4.6683577722765,5.4223853276078,6.55703139836184,6.61966765373677,6.00973309140603,4.7519220862111,6.22824502108159,5.48106378427688,5.65920744153324,5.491555991609
"RHOT1",5.4194563909905,4.80982848128848,5.18768131403859,5.11055087679726,4.96035391509099,5.1148602377385,5.12517037329841,5.20487779194736,5.44200218832151,5.80611826003296,5.67671555214738,5.52201477039763,5.17974862958999,5.87951596421616
"EVI2A",5.73136880226474,4.04680388018829,3.99852167782708,4.10387815600282,0.181701660739153,0.56631896064778,0.18074113958517,0.220303414840357,0.165905258325405,0.678584424063416,2.60452707171436,0.664058973923471,0,0.793420575114815
"OMG",1.86487907096905,2.56894763816229,1.29405097031467,0.247324629971596,0.620007946788319,1.66144536712253,0.485836963882074,0.411379750449019,0.242211890442732,0,0.0722190640757937,0,0.267987837756502,0
"WDR60",4.97761921675797,4.12343319652773,4.16702278726938,4.4582398155395,4.38762484580366,4.65977628697052,4.47385813259772,4.15605790961741,5.68179301609687,4.90146283680436,4.76989114739622,5.20973870163893,4.85964525002893,4.5774397993262
"AIF1L",2.61461660043457,3.65771350762366,5.00105189432093,1.25328049923824,2.9087580071189,4.25911871145408,4.11682943822542,6.25541020093098,5.28175422694588,2.98304608661867,0.206640230328508,2.09538186398701,6.10371248374982,1.58689553046512
"FAM78A",5.14040199348339,3.7111081106059,4.60291461335232,3.51536118921112,0.740802003560225,1.05773890440819,0.61717064188862,0.11435274365209,0.449544909986982,0.88032967830755,0.329597440969545,1.03714455769845,1.46941854084653,0.134558978705204
"NUP214",5.29257251614427,5.53856275730212,5.49693379309489,6.16364887445252,5.03607934579748,5.41630775085665,5.39371824211443,5.423058964304,6.24117769503014,5.3763728361598,5.09859989882451,5.65515591125019,6.79561916275743,5.491555991609
"SLC10A3",5.53108964667289,5.81180519732173,5.20843427952819,5.70084621773682,5.23428321750617,5.05352941700128,4.13338155840807,5.23046253992595,5.78902489537371,4.26282592368149,5.31310302757027,5.0406986192767,5.76949080687572,4.68552353956297
"MAP2K2",7.13674032140356,7.81713617304913,7.39116595372659,6.09031119135782,7.8885019443655,7.42595762850153,7.82458354274672,8.0456139176718,7.57231931287324,6.99684012892918,7.33232760644931,7.81036275499757,7.79928300965767,7.26669282199124
"HNRNPH2",6.74705982790481,6.44381987125602,6.38385777493607,6.77724407095189,6.82966649542919,6.83180070201207,6.77401135432366,7.35390882104327,6.63443256277839,6.87885357075831,6.83462156829442,6.48755581953218,6.64878061935879,7.00205099157831
"ARMCX1",3.17107773109557,3.76259688777949,3.82124226159352,1.89927479712237,4.62192763760599,4.73982779630992,2.8222618527004,2.01867103166106,1.80666679962142,0.378827041077632,0.14099464510807,1.03714455769845,2.2661493545412,1.01895490297561
"TMEM35",1.23953428507597,1.2186931012551,0.17889207320421,0,1.45673879683705,1.71524236871703,1.73797022208349,0.319002638096018,0,0.163645184848627,0,0,0.0949689349863333,0
"TIMM8A",2.72356637729842,3.06834824171936,2.97539891170548,3.58446073281752,3.05572314967556,2.79683970779301,3.04856717439855,3.98623536005683,2.44579234414028,3.39080280703715,3.92781230027093,3.79283002015015,2.96425833076175,3.81255822720539
"ZC4H2",1.95701930451313,3.56306284179464,2.12643189445195,4.44838761481463,2.40464953176013,2.2945524241512,2.95233989222832,4.19556412108919,0,4.75833905302638,3.77390522343859,3.85825403333535,0,4.53548573874082
"CANX",9.59068405829087,9.04099914258111,8.92055551996657,9.48567957588168,9.21020918507359,9.42961777466118,8.49060993926669,9.39507922894697,9.88881972599256,10.1266235625897,10.2306993777252,10.1559572855247,9.73195266702801,9.69786867402184
"CPSF3L",6.57477886200237,7.33950203958382,6.78539059521905,6.01220913055674,6.59643757287845,6.67519355600385,7.07181362498456,7.292227464149,6.9909115685019,5.80611826003296,6.15322926821295,6.41825191158081,7.16471395082029,6.00998340306453
"IPPK",1.80001155045552,1.70221603611224,2.57301890431915,2.39607399747668,2.59294354009881,2.52288781137542,2.95233989222832,4.03786504615105,3.18655475798313,3.68832096727602,4.08444006738937,3.69203674348313,2.30639634708612,4.15891174569536
"ZNF484",1.83280985768003,1.87961180864145,1.83765151414309,3.21187984594258,1.90747859144676,2.2587699021043,2.02492898179082,1.5346859409461,2.3965549633046,2.82084104621704,1.87550164990823,2.36462682977378,1.06259048445337,3.01567525436362
"FGD3",5.22004311753673,4.33156117870484,4.62237660406732,4.02321233799699,3.25142035853768,3.15901885910325,3.46945419721187,2.87807296915564,1.06820869254606,2.3114310712471,1.12475711289702,1.46132066728383,1.23930528132021,2.33825987568912
"HIVEP3",4.04736007476574,3.19999389647713,4.38323005645255,4.69953586858223,2.93431553499074,3.61321482822018,2.41620352002348,0.731108736368223,1.97264682524697,2.49169342171084,4.00364116322391,3.44342514070792,1.89596037198313,2.40635059119764
"PPCS",6.18635257951811,5.35653136738954,5.84554232715641,5.37781224071615,5.4534013831966,5.73878753426329,5.95870743402835,5.85181468255705,4.92170710130638,4.71940200882371,5.24052147062964,4.55845301400679,5.06713409835429,5.03004151948306
"EDN2",5.27775998036444,5.07716572759157,4.0569029276402,2.12633510617816,2.1666330916118,1.28819429027527,1.55348695816851,0.992675205059607,1.8801509376384,1.76649933676446,3.3918390556975,2.78739012010249,0,1.78405567450994
"BCL11B",4.70833012324458,2.74094893494773,3.72370214533074,3.09676044484759,0,0.163737218990037,3.17120059961823,4.67238672524697,0.0853361371976125,1.88852243739721,1.31535958895164,1.76408751070119,0.0949689349863333,1.95748265085403
"COX7C",8.630795822774,9.25380657546463,7.79907352341073,7.46278545379982,8.46514599779275,8.11439514535705,8.26759217214319,8.40215375332009,7.55839541806037,7.3680299541334,7.49798383283696,7.00679011133485,7.96794919968187,7.48551820342598
"TRAF2",5.2354570425979,5.29620129554848,5.35291006653822,5.20719563221928,4.15198979969398,3.77394720276622,4.30879105491366,4.73628921360671,6.39742669861261,4.53362425338248,4.8542400222586,4.70791008819525,6.99039477979355,5.01703360947425
"ABHD8",4.60768577417794,5.32803151076421,5.14525773801843,2.97851455345766,5.43561483342029,4.98674348983837,4.14431173597201,4.42893507914397,4.02092223001329,3.64048886787434,4.70890135421805,4.08387616756937,4.42953615067331,4.31231207447856
"ATP13A4",6.12808591058147,4.39476047008287,5.04786351609021,0.377630400875937,6.19926582693958,5.88824909962575,4.91467573772941,5.66742461348342,0.165905258325405,0.238995363840667,0.0722190640757937,0.233103096318009,0.347291062689573,0.197407202241345
"HRASLS",0.400852401752522,0.0705115785611209,2.58893408932834,2.92268043738837,2.22991858876491,0.44419578232728,1.26387164433913,2.44742615282127,2.69691551324404,2.00102485589331,3.72433849390193,2.28034080796356,1.19711415844069,3.22623713849191
"HELB",2.47614849550089,0.723477059424008,1.25468428189191,1.84022283831151,0.852258954602379,1.25225173710735,0.951783321217592,0.411379750449019,2.32817686778728,0.88032967830755,0.781280382529336,1.86013040820089,2.64137621879375,1.35846095597704
"RAP1B",6.55156797486628,5.83604278495912,6.04476568251654,5.78349639199913,5.75892889089736,5.87943998497537,5.97257242288356,6.87316602558294,6.32909090131677,5.96157804944455,6.8228948224802,6.30442600716422,6.0365096974895,5.83697195737721
"TSPAN8",5.32463445285298,4.65064067737576,4.44136605564104,0,4.29694972867004,4.00208542320284,6.47498929865836,2.51144000672962,5.2520733092952,0,0,1.36638816597523,4.18703368426815,0.0688476967025636
"RAB3IP",4.01913865118889,3.78373840628559,3.61131501125461,2.39607399747668,5.28731080559834,4.79707993893707,5.11687081275335,4.29591240334609,5.32186813530292,3.32315783462433,3.48738016170801,2.41293174867674,5.08459694538871,4.10665760672697
"PTPRB",4.40450322132266,5.63623528529131,4.2292734926109,4.63585263187066,1.05225401228101,1.45558883035518,0.0931991317607424,0.11435274365209,2.10114065133838,1.28768765280591,4.50874523084154,2.34815896445007,3.01371426622932,1.33069399299983
"DYRK2",5.15668581890472,4.8972967069295,4.99210306760816,4.58054793475138,3.94754909175909,4.27263811987869,5.11409364836421,4.84380297029084,5.71731621617282,4.57055681557477,5.71950828086765,5.54928400142946,5.64161807013999,5.72277498685702
"YEATS4",3.99760428640344,3.3492700850999,3.37476257254869,3.88030188541857,3.48552849372863,3.82377736332199,4.11682943822542,3.94819197233343,4.01005077323691,3.34889781099815,2.97793191241166,2.77512302745421,3.42358686154315,3.23375280277872
"LRRC61",4.20599321365791,4.12343319652773,4.46311673969316,3.90932090401306,4.59012272697026,5.05874108534337,4.41188954378443,2.81182400717003,4.03171237704321,4.46858405297187,4.52813307480658,3.84657731661371,5.59363687297162,4.01367340989149
"IDUA",5.4194563909905,6.49679224909447,4.43257312547064,3.43781407258288,6.06976465765277,5.99541091908254,5.35189706201524,3.29665612941192,4.44888355520305,2.27609117030589,1.15832464476932,3.35552988635952,4.17077453955737,2.31009752960687
"FGFRL1",4.97026767819319,5.12867991934749,5.08761361533985,4.24715064914572,5.60432115344025,5.64834261917019,5.75272922954635,3.44608602428311,6.89297504666014,5.18481524653034,5.44645488992113,5.40945685281838,5.3792507732907,5.45182990183102
"TMEM175",5.52106199070089,5.70295552358989,5.03630223713646,4.17131505131136,5.72088479150085,5.32409687234954,5.71106581043333,4.74074716974596,4.88647548781998,3.75401359011731,3.21171905873492,3.56953237205459,5.08748697946965,3.49371195507832
"AUNIP",1.18976197132099,0.766591512752659,1.40608908448852,1.46353682953069,1.09820241595769,1.32326311295957,2.24398844906884,2.28599289676964,2.73702602727416,1.57622029350053,1.05518401669803,1.15543982576052,2.30639634708612,1.92070482155644
"PIN1",5.98038696290021,6.63735035177617,6.11377026124877,4.91516723984962,6.26116584939386,6.32664721433722,6.3027605454681,6.32979061350018,5.24049298009018,4.88396306765881,4.93392855845353,4.88957990245352,5.08459694538871,4.64099743544866
"FBXL12",3.78779918933744,3.99788892319147,3.9189129213224,4.18324469094541,4.57395341481039,4.43775022533444,4.10568823914533,4.34358495272581,4.26906837164526,3.81068334533247,4.31399842074665,4.51853763907647,3.99723189892421,4.10255855936676
"EMC1",6.09466892603977,5.34768549114045,6.5009875418722,7.27488388390314,6.12629824587674,6.31362681399405,6.13755126426171,6.29080145894559,7.02843215509322,7.53710089415899,7.10375509726575,7.61986865690318,6.64486210467264,7.0211782086501
"PLA2G5",1.66081107471231,2.11467254444418,1.44158162886546,0.80571793756088,0,0,0,0,0,0,0,0,0,0
"UBR4",6.51414151674793,6.3653544764575,6.42433662259481,6.89843383050226,6.86415016392676,6.94940491685081,7.21412432463837,7.18508579408135,8.44279148603693,7.19965470853198,7.4673441332049,7.67414005663829,7.99051184749779,6.80676750066606
"HP1BP3",7.27517720438671,6.7389429865048,6.77151132978994,6.70667609864502,6.30223201959602,6.82340466683503,6.47390658852385,6.83718987621585,7.21809344168806,7.04618720339335,6.40643513571056,7.18252434474832,7.4465879387872,7.00644533768914
"EMR2",4.12223766242849,2.87504393627848,2.82225165261268,4.91158618291046,0.797606552285771,0.310770906596785,0.263273666418429,0,5.42368616476475,1.25175396294216,2.73261194589494,2.36462682977378,4.94178866773751,1.33069399299983
"SIN3B",5.21383113841235,5.93798296232166,5.6451044599899,5.44003780631698,6.32897410239221,6.02899031381019,6.41645566017682,6.32088618512646,5.97661099560461,5.90196878499704,6.32564008935694,6.21416676767007,6.57038111948444,5.61034993431585
"SLC35E1",6.03953760849669,5.99007295847754,7.0103521273186,6.21539737277072,7.04805263363124,6.90089778925729,6.30519756160769,6.58165535779418,7.10194743954951,6.74066160125926,7.44158843266392,7.08402943077596,6.5929285450559,6.54580499937732
"EPS15L1",4.42615849979618,4.97287687834434,4.93098218756418,5.16570780984057,5.62408709413796,5.38760220752983,5.8292287420981,6.37637440005051,5.22412275105713,5.95321175450543,6.87871127194551,6.41133300788894,4.82889004377448,5.90209643740627
"KLF2",6.43890905081443,6.73114173550638,5.77946477195249,3.63745217500368,3.70185637023389,4.07076269175977,2.45183399005637,3.561460103312,5.31083680101426,2.58128340690529,2.64060209229355,2.73768321572396,5.19322690299976,1.27350347646714
"F2RL3",2.87296332087903,5.19330729137693,2.23155467280187,1.92791842319744,1.59135086042679,1.48685715642073,0,0,0,0.926646780659146,0.864984866695228,0.952523697322758,0,1.11974542574889
"UQCR11",1.23953428507597,0.633178931255332,1.03992005356155,0.866169728015586,1.88143683732124,0.927053482836805,1.26387164433913,1.45010268110783,0.93660857135421,0.78298066729019,1.31535958895164,1.60685454487452,0.689193305671125,1.27350347646714
"GFER",5.19503308450593,5.69809194524261,5.84554232715641,3.65040139605975,5.46659885224519,4.94231869457386,5.3039613973101,4.50951666971538,4.85340614424168,3.83517261728787,4.24146304809054,4.44687978760703,4.6091987800851,4.11482092686336
"SYNGR3",2.47614849550089,1.5501252745777,2.8620893402506,1.52107015476438,1.71446775767381,1.42362776679745,0.794156398860834,0.11435274365209,2.82649565959379,0.78298066729019,0.547936222338278,0.664058973923471,2.3261064864591,0.315442144422681
"PKMYT1",3.05077097265769,3.16416639736992,4.63392901189231,3.05841199521711,2.18803819868147,3.76759565269063,4.01331870748172,4.9592410445408,3.93731633731505,3.03682366828357,3.82705292589095,2.87045772756043,3.69771424348718,3.32805226247325
"WFIKKN1",0.971488945833154,1.85983893032447,0.672709519361798,0.247324629971596,1.45673879683705,2.62479383345759,1.00071766274786,1.26442703649958,4.73295613715317,1.05729312151973,0.0722190640757937,0.369904400412676,3.6593825462322,0.315442144422681
"WDR24",3.96098360728786,4.14197102842894,4.6642906844653,2.99214186409118,4.18430225209377,3.91855378715315,3.95863818073549,3.51015806699649,3.93731633731505,3.56196552822672,3.30458822366752,4.06384590041528,3.84843313344215,3.68678042426473
"FBXL16",4.80654285283964,2.07234409658542,5.06787546405186,2.23348208716572,3.4681360224865,2.78430981629616,1.58591930507391,1.690287762198,2.64163887999879,1.7146457059625,1.89554474190692,2.54883989599028,1.57203101726148,0.793420575114815
"CHTF18",4.06816966065093,4.30621607084043,4.26933008266083,3.62000373937571,4.20544870281249,5.30448706797831,4.55391487157642,4.97824301106949,4.50028518944638,4.10562357124569,3.83226157750629,3.92083942924259,4.05742898336009,4.09019107222332
"TUBBP1",0.111127408379756,0.0705115785611209,0,1.52107015476438,0.264634149728729,0.310770906596785,0.0931991317607424,0.220303414840357,0,3.68832096727602,3.86820491187931,3.62526665635568,0,3.92360483603248
"MACF1",7.84653024523109,7.53627033160256,7.61751181327702,7.2952952942796,7.79656065981429,7.7261818810236,7.56925676025146,8.61622407840633,7.08844564844346,7.57893905112071,7.30916602495135,7.85256814925962,6.73055254829123,7.12232503078175
